customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15707291,477,Germany,Male,48,8,129250,2,1,1,15793735,0
15583353,610,Spain,Female,45,3,0,1,1,0,3827684,1
15761024,619,France,Female,33,2,16773351,2,1,1,6522248,0
15630709,619,Germany,Female,31,2,561163,2,0,0,218194,0
15639590,758,France,Female,30,3,14158108,1,1,0,15624906,0
15659399,516,Germany,Male,50,7,13967507,2,1,0,4559123,0
15567078,789,France,Female,27,8,6620196,1,1,1,7945812,0
15696373,687,France,Female,44,9,0,2,0,0,1030422,1
15786617,485,Germany,Male,34,3,13365824,1,1,0,7020983,0
15657449,446,Germany,Male,25,3,13620278,1,1,0,17674351,0
15672594,597,France,Female,60,0,13177808,1,0,0,1070353,1
15714240,712,Spain,Male,74,5,0,2,0,0,15142582,0
15782144,522,France,Female,34,3,0,2,1,1,389434,0
15665008,805,Germany,Female,26,8,4271287,2,1,1,2886169,0
15581733,781,France,Female,28,4,0,2,1,0,17770315,0
15751392,689,Spain,Female,57,4,0,2,1,0,1366498,1
15785815,670,Germany,Male,31,1,14263154,2,1,1,17589424,0
15664214,670,France,Male,33,2,14120465,2,1,0,7625746,0
15579996,524,Germany,Female,25,7,13140221,1,0,0,19366849,0
15675252,734,Spain,Female,39,3,9263696,2,1,1,12567129,0
15579617,489,France,Female,51,3,0,2,0,1,17409828,1
15593976,578,Germany,Female,31,5,10208868,4,0,0,18786621,1
15716041,622,Spain,Male,39,9,0,2,0,1,10086236,0
15654489,843,France,Female,38,8,13488753,1,1,1,1080404,0
15736302,687,France,Male,48,4,0,2,1,1,17089385,0
15805909,700,Spain,Male,28,8,15990038,1,0,0,2269856,0
15572762,410,Germany,Female,50,2,10227879,2,1,0,8982248,0
15724632,537,France,Female,41,0,0,2,0,1,17526249,0
15670416,780,France,Female,43,0,0,1,0,1,1570527,0
15749528,652,Spain,Male,58,6,0,2,0,1,17002543,0
15578783,620,Germany,Male,35,0,7698997,1,1,1,1724279,0
15580719,697,France,Female,23,10,0,2,1,1,7973423,0
15656293,786,France,Male,35,3,0,2,1,0,9271297,0
15691875,850,Germany,Female,39,5,11449182,1,1,0,9968948,0
15596870,749,Germany,Male,54,3,14476894,1,1,0,933363,1
15780770,445,France,Male,31,7,14505659,1,1,1,17589353,0
15751491,443,Germany,Male,50,3,1172063,1,1,0,4284018,1
15706200,637,Germany,Male,41,2,1380144,2,1,0,14029824,0
15808674,616,Germany,Female,45,6,12835259,3,1,1,14400059,1
15641411,756,France,Female,23,1,11256831,1,1,1,11340811,0
15764661,644,France,Male,33,2,0,1,1,0,9642058,0
15689492,850,Germany,Male,41,1,17695846,2,0,1,1258063,0
15602405,703,Germany,Female,38,9,9916754,1,1,0,6572092,0
15610271,684,Spain,Female,42,3,10321027,1,1,0,3100203,0
15791780,706,Germany,Female,48,10,10447812,3,0,1,15824871,1
15589147,580,Spain,Male,61,8,12592137,1,1,1,9467783,0
15756975,777,Spain,Female,35,3,0,2,1,1,1725772,0
15729582,676,Germany,Male,48,3,8069744,1,0,0,10139786,0
15742971,708,France,Female,44,2,16188781,2,1,0,8487023,0
15568046,809,France,Male,24,7,10955836,1,1,0,18351513,0
15694890,588,France,Male,38,1,12427126,1,1,0,7596919,0
15736963,623,France,Male,43,1,0,2,1,1,1463793,0
15646490,537,Spain,Male,42,1,19056923,1,0,1,1271548,0
15607314,536,Spain,Male,53,2,14392396,1,1,0,201978,1
15576745,769,France,Male,48,2,9654216,2,0,1,19788572,0
15669606,690,France,Male,33,5,0,2,1,0,13801768,0
15737832,771,Spain,Male,45,0,13982556,1,0,0,17098497,1
15681990,497,Germany,Male,24,6,11176914,2,1,0,5585927,0
15758050,622,Spain,Male,37,4,0,2,1,0,44595,0
15787848,602,Spain,Male,30,9,11367218,2,0,0,10213592,0
15713594,543,France,Female,32,7,14725686,1,1,0,11277195,0
15588186,520,Spain,Male,45,7,10702303,1,1,0,3290393,0
15786739,669,France,Male,37,1,12552955,1,1,1,16226093,0
15699467,631,Spain,Female,41,0,0,1,0,0,8795983,0
15680706,537,Germany,Male,48,4,1318348,1,1,0,16647695,1
15645717,732,France,Male,62,2,0,2,1,1,2543887,0
15748597,844,Spain,Male,56,5,995297,1,0,1,15723006,1
15773709,838,Spain,Male,35,0,0,2,0,1,19730591,0
15629787,652,France,Male,27,10,10730372,2,0,0,4443576,0
15661007,660,France,Male,33,0,7278342,1,0,0,18105199,0
15686812,692,Spain,Female,44,8,0,1,0,1,15906937,0
15754113,588,France,Female,35,0,0,2,1,1,15548524,0
15749489,533,Germany,Female,22,10,1157436,1,0,0,4385205,0
15574352,850,France,Male,43,4,16125653,1,1,1,14007157,0
15701281,511,France,Male,27,8,0,2,1,1,4908936,0
15811985,530,Spain,Male,44,6,0,2,0,0,5589337,0
15713505,554,France,Male,31,1,0,2,0,1,19266055,0
15685653,585,Germany,Female,40,3,16226101,2,1,0,13702851,0
15758831,754,France,Male,39,3,7489633,1,0,0,3443016,0
15618774,474,France,Male,54,3,0,1,1,0,10840917,1
15764448,837,Germany,Male,35,0,1440376,1,1,0,14532532,0
15611024,567,France,Female,23,9,935222,1,0,1,8142561,0
15738220,800,Spain,Male,38,1,0,2,1,0,5155343,0
15805764,646,France,Male,18,10,0,2,0,1,5279515,0
15580487,627,Germany,Male,38,8,10692292,2,0,1,8427009,0
15675787,505,France,Male,26,8,11297257,1,1,0,14501162,0
15583580,566,Germany,Female,35,1,123042,1,1,0,6624544,1
15780654,619,Germany,Female,33,3,10048892,2,0,1,3644674,0
15695034,757,France,Female,44,4,12332215,1,1,0,13713629,0
15805671,648,France,Male,32,0,0,1,0,1,11732331,0
15790658,621,Spain,Male,42,8,6868368,1,1,1,7415771,0
15578648,543,Germany,Male,49,6,5953218,1,1,0,10425356,0
15734987,658,France,Female,43,7,14026036,2,1,0,274872,0
15721740,633,Germany,Male,50,7,8830265,1,1,1,19593716,0
15641822,648,France,Female,19,1,0,2,0,1,2210186,0
15765650,501,Germany,Male,40,5,11465558,1,0,0,12653592,0
15788556,683,France,Female,42,4,14828394,1,1,1,4469263,1
15576550,619,Spain,Female,38,1,0,1,1,0,11244263,1
15622230,705,France,Female,35,3,0,2,0,1,6633101,0
15653937,638,Germany,Female,53,1,12391667,1,1,0,1665768,1
15743538,710,France,Female,31,1,0,2,1,0,200813,0
15591740,590,France,Female,54,4,0,2,1,1,9382049,1
15650086,725,France,Male,43,2,165896,2,1,0,13079552,0
15718773,638,France,Female,32,0,0,2,1,0,16012999,0
15615140,791,France,Male,36,6,11116897,1,1,1,18996991,0
15644361,702,France,Female,40,1,10354924,1,0,0,971252,1
15774536,607,France,Female,32,6,0,2,0,0,19606201,0
15618661,535,France,Male,30,6,10380497,1,1,1,12571053,0
15605020,651,France,Male,45,2,16590159,2,1,0,2305451,1
15762134,506,Germany,Male,59,8,1191521,2,1,1,17067974,0
15685279,511,Spain,Female,57,8,12295031,1,1,1,18125876,0
15582849,757,France,Female,51,1,0,1,1,1,2283513,1
15655410,768,Germany,Male,49,1,13338466,1,1,0,10239722,1
15649129,757,France,Male,32,9,0,2,1,0,11595096,0
15702380,663,Spain,Male,64,6,0,2,0,1,1587652,0
15759067,537,Germany,Female,37,7,15841195,4,1,1,11769058,1
15683027,570,Germany,Male,29,4,12202865,2,1,1,17379277,0
15597487,850,France,Female,35,5,0,1,1,1,809928,0
15763256,661,Germany,Female,64,8,12875165,2,1,0,18939818,1
15620111,659,France,Male,54,8,13343652,1,1,0,567878,0
15623053,454,Spain,Male,40,2,12317701,1,1,0,14830998,0
15595592,708,France,Female,59,2,0,1,1,0,17967311,1
15740072,720,France,Female,37,2,12032888,2,1,1,13847021,0
15778005,785,France,Female,39,1,13014798,1,1,0,16379841,1
15583278,743,Spain,Female,36,8,9271696,1,1,1,3369378,0
15601263,493,Spain,Female,48,7,0,2,1,0,485451,0
15709222,557,Spain,Male,34,3,0,1,0,1,12342798,0
15713949,850,France,Male,40,1,7691421,1,1,0,17418344,0
15717706,799,France,Female,32,3,10604592,2,1,1,17938,0
15756071,756,France,Male,34,1,10313326,1,1,1,9005904,0
15696564,752,France,Male,38,0,14597479,2,1,1,13769423,0
15657637,696,Spain,Female,36,3,0,3,1,0,650399,0
15755863,630,Spain,Female,49,1,0,2,0,1,16285829,0
15719858,659,Spain,Female,38,9,0,2,1,1,3570106,0
15688876,685,Spain,Male,39,9,0,2,1,1,1882606,0
15698528,599,Spain,Female,31,3,0,1,1,1,13008647,1
15770345,559,Spain,Female,31,1,13918306,1,0,1,14336056,0
15761506,615,Spain,Male,19,5,0,2,1,0,15992092,0
15716619,580,Germany,Female,36,3,7497489,1,1,1,1209967,0
15788367,487,Spain,Male,44,6,6169145,1,1,1,5308798,0
15709451,646,Germany,Female,35,1,12195275,2,1,1,14283982,0
15640421,811,France,Female,35,7,0,1,1,1,17819,0
15580068,526,Spain,Male,35,5,0,2,1,1,10561814,0
15677123,767,Spain,Male,37,7,0,2,1,1,2473425,0
15619801,548,France,Female,33,1,8010783,2,0,1,8224567,0
15582246,737,Spain,Female,45,2,0,2,0,1,17769567,0
15711843,613,Germany,Male,40,1,14785682,3,0,0,10796111,1
15680046,711,Spain,Male,36,8,0,2,1,0,5520741,0
15804131,850,Spain,Female,53,7,6540716,2,0,0,18263363,1
15722611,752,France,Female,53,8,11423318,1,1,1,5158704,0
15729224,710,France,Female,37,5,0,2,1,0,11540331,0
15811588,664,Spain,Female,53,7,18760218,1,1,0,18639299,1
15702138,510,France,Female,22,3,15683434,1,0,0,4437444,0
15749799,577,France,Female,34,2,0,2,1,1,8403335,0
15752885,529,France,Male,42,1,1574989,1,1,1,8227662,0
15674932,757,Spain,Female,44,9,0,2,1,0,17752892,0
15743828,691,France,Male,41,2,0,1,1,1,5685092,1
15642022,621,Spain,Male,34,8,0,1,0,0,4797265,0
15746461,709,Spain,Male,35,2,0,2,1,0,10498239,0
15809991,756,Spain,Male,19,4,13027422,1,1,1,13353529,0
15787322,788,France,Female,41,6,0,1,1,1,2557137,0
15575498,705,France,Female,39,5,14937966,2,1,0,9607555,0
15691387,483,France,Male,29,9,0,1,1,1,8163445,0
15765457,719,Spain,Male,35,1,10082994,1,1,1,16500897,0
15666173,793,Germany,Female,32,1,9640898,1,1,1,13819181,0
15627377,593,France,Male,41,6,0,2,1,1,9913649,0
15656683,551,France,Male,52,1,0,1,0,0,6358455,1
15679810,690,France,Male,39,6,0,2,1,0,16053288,0
15606310,823,France,Male,71,5,14910508,1,0,1,16268306,0
15756871,512,Spain,Male,39,3,0,1,1,0,13487819,0
15610002,802,Spain,Male,41,5,0,2,1,1,1346263,0
15567802,450,Spain,Female,34,2,0,2,1,0,17548093,0
15745452,651,Germany,Male,41,1,9021811,1,1,0,17433768,0
15617252,697,France,Female,33,1,873477,1,1,0,17252451,0
15753248,611,France,Male,28,2,0,2,0,0,2539583,0
15610755,643,France,Female,33,0,13781175,1,1,1,18485689,0
15662238,822,France,Male,37,3,105563,1,1,0,18262493,0
15799186,632,France,Male,38,4,0,2,0,0,19250562,0
15686941,575,Spain,Female,26,7,0,2,1,0,11250763,0
15601172,672,France,Male,31,6,9112575,1,1,0,17729592,0
15723858,517,Spain,Male,39,3,0,2,0,1,1246551,0
15615896,621,Spain,Male,39,8,0,2,1,0,3612296,0
15737647,775,Germany,Female,77,6,13512056,1,1,0,3783664,0
15582841,600,France,Male,29,8,0,2,0,1,3474743,0
15760090,640,France,Male,28,7,0,2,1,1,1310979,0
15588587,752,France,Female,36,1,8683795,1,1,1,10528055,0
15683157,613,France,Male,26,4,10044657,1,0,1,14965381,0
15694209,484,France,Female,32,3,0,2,1,1,13939099,0
15655875,511,France,Female,33,3,0,2,1,0,13243671,0
15805704,745,France,Female,32,2,0,4,0,1,17970513,1
15744789,786,Spain,Female,32,6,11451259,1,1,0,1579666,0
15799357,727,France,Male,35,5,13636446,1,0,0,14275471,0
15726153,622,France,Male,31,5,10626067,1,1,1,257843,0
15713346,794,France,Male,24,10,14612675,1,1,1,8899205,0
15665053,636,Spain,Male,52,4,11128453,1,0,1,3293644,1
15592379,741,Spain,Female,42,9,12105663,2,1,0,3912258,0
15692599,687,France,Male,34,5,12827056,1,1,0,19109262,0
15620758,660,Spain,Male,30,4,0,2,1,0,12914906,0
15637428,660,France,Male,35,7,0,2,1,0,132186,0
15808389,617,France,Female,79,7,0,1,1,1,16058918,0
15807003,762,France,Male,32,10,19177565,1,1,0,17965783,0
15702912,752,Spain,Female,35,2,0,1,1,0,4433554,1
15590623,561,Spain,Male,34,4,8514179,2,1,1,2921737,0
15728078,609,France,Male,26,10,12639218,1,0,1,4365149,0
15708256,803,France,Male,28,3,0,2,1,0,159654,0
15582335,556,France,Female,40,9,12986037,1,0,0,1799294,0
15649150,531,France,Female,53,5,12764244,1,1,0,14150145,1
15691647,411,France,Female,35,2,0,2,1,1,9382578,0
15668270,587,Germany,Female,44,5,12558417,2,1,1,4185224,1
15624820,683,Spain,Male,56,7,5091121,3,0,0,9762931,1
15736254,654,France,Male,29,2,9195561,1,1,0,3706566,0
15720814,670,Germany,Female,36,2,8426644,2,0,0,3861469,0
15642997,655,France,Female,36,2,14714959,1,1,1,8781686,0
15693200,752,France,Female,36,7,0,2,1,0,18486686,0
15624596,534,France,Female,23,5,10482245,1,0,1,16017647,0
15807167,635,France,Male,42,1,14676672,2,0,1,1643571,0
15660301,491,Germany,Male,70,6,14874592,2,1,1,1781833,0
15593094,516,France,Male,27,9,0,1,1,0,14268064,1
15618239,530,France,Female,48,0,0,1,1,0,8508109,0
15574137,687,Spain,Male,35,3,0,2,1,1,17645019,0
15614740,684,France,Female,41,6,13520381,2,1,1,12196788,0
15574071,706,Germany,Male,23,2,9330197,2,0,1,12718704,0
15671148,490,Germany,Male,33,5,96341,2,0,0,10831334,0
15721921,796,France,Male,44,8,1653262,1,1,1,5720555,0
15717995,849,France,Male,27,0,0,2,0,1,15789186,0
15632050,779,France,Female,41,10,997862,1,1,0,8692753,0
15647111,794,Spain,Female,22,4,11444024,1,1,1,10775307,0
15759991,748,Spain,Male,36,4,14157355,1,1,0,8215814,0
15790204,663,Spain,Female,22,9,0,1,1,0,2913589,1
15686780,645,Spain,Female,55,1,13367665,1,0,1,1709549,0
15640491,464,France,Female,33,10,1474937,2,1,0,10044753,0
15783225,737,France,Male,54,9,0,1,1,0,834704,1
15734438,590,France,Female,29,4,0,2,1,0,12184681,0
15688760,522,Germany,Female,37,3,9502257,1,1,1,12910759,0
15768124,648,France,Female,34,3,0,1,1,0,5472643,0
15661330,754,France,Male,37,6,0,1,1,1,11614172,0
15781272,669,France,Male,50,4,14971361,3,1,1,12487242,1
15573888,648,Germany,Female,43,1,10796338,1,0,0,18643886,1
15575858,763,France,Male,40,3,0,2,1,0,13428111,0
15645937,790,Spain,Male,32,3,0,1,1,0,9104447,0
15702337,581,France,Male,37,7,0,2,1,1,7432075,0
15764537,703,France,Male,43,8,0,2,1,0,970466,0
15619616,571,France,Female,33,9,10201725,2,0,0,12860049,0
15585133,657,Spain,Female,27,8,0,2,0,0,646824,0
15573971,737,France,Male,44,7,0,2,0,0,5789858,0
15579433,793,Spain,Male,29,8,9667455,2,0,0,19212066,0
15777045,783,Spain,Female,44,3,8181171,1,1,0,16421353,1
15611580,751,Spain,Male,33,4,7928161,1,1,0,11754776,0
15614778,579,France,Male,31,6,0,2,1,0,2614925,0
15771750,655,Germany,Female,36,10,12231439,1,1,0,918166,0
15593280,614,Germany,Male,43,8,14073374,1,1,1,16658876,0
15569274,678,Germany,Male,49,2,11693311,1,1,0,19505358,1
15654408,562,Spain,Male,41,5,16544504,2,1,0,8578731,0
15657468,711,Germany,Female,53,5,12380503,1,1,0,10242851,0
15614213,620,France,Male,37,0,10754894,1,1,0,7117594,0
15589869,437,France,Male,49,9,11163429,2,0,1,16644032,0
15693205,691,Germany,Female,41,8,10915396,3,1,1,14884876,1
15797113,552,Spain,Female,34,4,0,2,1,0,14028669,0
15676958,765,Germany,Male,34,5,8605517,2,1,1,1042205,0
15739592,707,Germany,Female,51,10,9843823,1,0,0,7077863,1
15656263,764,Spain,Male,29,5,0,2,1,0,6586828,0
15636872,585,France,Female,32,8,14470587,2,0,0,17148256,0
15589435,784,France,Male,31,7,0,2,1,1,14320441,0
15640464,605,France,Male,41,5,9161291,1,1,1,2842784,0
15723851,699,Spain,Male,40,2,0,1,1,0,7838732,0
15722122,544,France,Female,40,7,0,1,0,1,16107692,0
15696852,803,France,Female,32,9,19212284,1,1,1,5427745,1
15634936,735,France,Male,41,7,179904,1,1,1,13718095,0
15575935,673,France,Male,59,0,17805806,2,0,1,2106371,1
15634491,652,France,Male,30,2,17616656,2,1,1,15221081,0
15628530,694,France,Male,42,3,1568642,2,0,0,8889075,0
15678720,741,France,Female,44,7,0,2,1,1,19053476,0
15627999,590,Spain,Male,30,3,0,2,1,0,8309035,0
15571244,809,Spain,Female,33,3,0,2,0,1,14142678,0
15739931,523,France,Male,34,2,16158889,1,1,1,5135866,0
15806256,540,France,Male,48,2,10934929,1,1,0,8870304,1
15787258,596,Spain,Female,29,6,0,2,1,0,11669677,0
15706463,597,France,Female,36,9,0,2,1,1,715609,0
15691004,407,Spain,Male,37,1,0,1,1,1,4916112,1
15792228,748,France,Male,60,0,1523357,1,1,0,12674333,1
15733447,562,France,Female,51,1,12466254,1,1,1,6539046,1
15679062,734,Germany,Female,47,10,9152204,2,1,1,13883591,0
15594409,710,France,Male,45,1,0,2,1,1,3615466,0
15613816,539,Spain,Female,39,6,6205228,1,0,1,5975514,0
15681991,542,France,Male,32,7,10787172,1,1,0,12530264,0
15796074,717,France,Female,36,2,9947276,2,1,0,9427472,1
15625941,682,Spain,Female,50,10,12803901,1,1,1,10226016,0
15615016,515,France,Male,33,2,0,2,1,1,13602897,0
15748414,526,Spain,Female,33,8,11463463,2,1,0,11011438,1
15751203,702,France,Male,26,5,5673847,2,1,1,10044222,1
15662658,651,Germany,Male,34,2,9035512,2,0,0,19359794,0
15574868,792,Germany,Male,36,5,11572524,2,0,0,187125,0
15790282,817,Germany,Male,58,3,11432759,2,1,1,4283111,0
15762927,674,Germany,Female,36,6,10076264,1,1,0,18215686,0
15803456,641,France,Female,40,9,0,1,0,0,15164866,1
15771857,513,Spain,Male,39,7,890399,2,1,1,14673883,0
15700601,561,France,Male,34,1,7882953,1,1,1,121482,0
15569670,627,Germany,Male,30,6,11237296,1,1,1,11802909,0
15772341,682,Germany,Male,81,6,12202915,1,1,1,5078388,0
15661548,683,France,Female,29,0,15782912,1,0,0,12989166,0
15787597,420,Germany,Female,31,1,10837775,2,1,1,990463,0
15806913,670,France,Female,54,2,9550712,1,1,1,6321331,0
15804862,505,Germany,Male,43,6,12714668,1,0,0,13756587,0
15792986,580,Germany,Male,24,1,13381178,1,1,0,1718595,1
15625632,577,France,Male,36,3,12109247,2,0,1,14378346,0
15727703,773,Germany,Male,34,10,12697975,1,0,0,3682328,0
15606273,616,France,Male,37,5,14423573,2,0,0,15495766,1
15799652,763,France,Female,38,0,1525822,2,0,0,3189282,0
15715047,640,Spain,Male,43,9,17247815,1,1,0,1910844,1
15784687,592,France,Male,36,1,12647742,1,0,0,17971817,0
15615322,528,Spain,Male,43,7,9747387,2,1,1,15982316,0
15722072,630,France,Male,53,5,13805367,1,0,1,11411097,0
15646784,529,France,Female,31,2,16400305,2,1,1,6099323,0
15644692,546,France,Female,47,8,0,1,1,1,6640801,1
15670354,753,France,Female,62,6,0,2,1,1,1363989,0
15716357,772,Spain,Female,39,4,12248611,2,1,1,14070925,0
15786717,567,France,Male,36,1,0,2,0,0,855573,0
15771383,628,Germany,Female,45,6,5366744,1,1,0,11502294,0
15649793,658,France,Male,20,7,0,2,0,0,18763834,0
15731543,679,Spain,Male,58,9,10932765,1,1,1,382913,0
15684516,629,Spain,Male,34,1,12115105,1,0,0,11935793,0
15677249,731,Spain,Male,42,9,10104363,1,1,1,19217552,0
15581525,775,Germany,Male,33,3,8350166,2,1,0,12884131,0
15628420,660,Spain,Male,33,2,8046224,1,0,0,15042235,0
15600478,752,France,Male,39,3,0,1,1,0,18818705,0
15594502,655,France,Male,37,6,10909341,2,1,0,177552,0
15784361,543,Spain,Female,46,5,1403556,1,1,1,8508678,0
15767626,811,France,Male,42,10,0,2,1,1,379779,0
15632521,689,Germany,Male,45,0,13017082,2,1,0,15085638,0
15665088,531,France,Female,42,2,0,2,0,1,9053747,0
15652084,515,France,Male,40,0,10954229,1,1,1,16637081,0
15574761,466,France,Female,41,3,3356395,2,1,0,17899413,1
15729515,782,France,Male,36,1,14879517,2,1,1,19568143,0
15682070,611,France,Male,64,9,0,2,1,1,5327715,0
15743817,621,Germany,Male,40,8,17412675,3,1,0,17249078,1
15572158,604,Spain,Male,41,3,0,1,0,0,1181984,0
15584477,655,Spain,Female,35,1,10640503,1,1,1,8290025,0
15614893,689,Spain,Male,38,2,0,1,1,1,827098,0
15665963,681,Spain,Male,30,2,12839329,1,1,1,18059345,0
15612524,643,Germany,Male,41,2,12784152,1,1,0,17236341,0
15596962,617,France,Female,24,4,13729519,2,1,1,9119512,0
15744942,638,Spain,Female,55,2,15582822,1,0,1,10898725,1
15573278,743,France,Male,39,6,0,2,1,0,4426528,0
15717056,828,Germany,Female,25,7,14435186,1,1,0,11661326,0
15795881,776,Spain,Male,35,8,10636529,1,1,1,14852756,0
15758939,540,Germany,Male,35,7,12780188,1,0,1,8423946,0
15792250,616,Germany,Female,45,4,12279396,1,1,1,6200204,0
15740406,628,Germany,Male,38,10,11352584,1,1,0,4604448,1
15768137,667,Spain,Female,23,6,13610069,2,0,0,16966933,1
15569120,615,France,Male,30,7,0,2,1,1,15634684,0
15723721,543,France,Male,30,4,14091681,1,1,0,15771118,0
15777122,553,France,Female,31,4,0,2,1,1,890874,0
15742681,554,Germany,Male,26,4,12136539,1,1,1,874236,0
15582090,684,Spain,Female,36,4,0,1,1,0,11703896,0
15711254,452,France,Female,35,7,0,2,1,0,16424167,0
15775067,606,France,Male,47,3,9357868,2,0,1,13772056,1
15602851,629,France,Male,40,9,0,1,1,0,10667,0
15802857,659,Spain,Female,33,8,1154096,1,0,1,153921,0
15701175,493,France,Female,33,8,9079169,1,1,1,5965953,0
15783019,794,France,Female,62,9,12368132,3,1,0,17358663,1
15728912,554,France,Female,44,6,9243686,1,1,0,1260339,0
15585580,796,Germany,Female,52,9,16719436,1,1,1,6280893,1
15583480,807,France,Female,36,4,0,2,0,1,14700733,0
15620341,500,Germany,Male,44,9,16083813,2,1,0,19626164,0
15613886,722,Spain,Male,43,1,0,1,1,0,4456017,1
15792916,559,Spain,Female,40,7,14447077,1,1,1,1891795,0
15710408,584,Spain,Female,38,3,0,2,1,1,45254,0
15598695,834,Germany,Female,68,9,13016927,2,0,1,931122,0
15649354,754,Spain,Male,35,4,0,2,1,1,965841,0
15737556,590,France,Male,43,7,810768,2,1,1,18262725,1
15671610,740,France,Male,36,7,0,1,1,1,131774,0
15625092,502,Germany,Female,57,3,10146531,1,1,0,4356831,1
15741032,733,France,Male,48,5,0,1,0,1,11783057,0
15750014,755,Germany,Female,37,0,11386523,2,1,1,11739625,0
15784761,554,Spain,Female,46,7,8760335,3,0,1,9692924,1
15768359,534,France,Male,36,4,12003796,1,1,0,3627594,0
15805769,656,Spain,Male,33,4,0,2,1,0,116706,0
15719508,575,Germany,Male,49,7,12120515,4,1,1,16808053,1
15609011,480,Spain,Male,47,8,7540833,1,1,0,2588789,1
15703106,575,France,Male,40,5,0,2,1,1,12248859,0
15626795,672,France,Female,40,3,0,1,1,0,11317161,1
15773731,758,Spain,Female,35,5,0,2,0,0,10036551,0
15756196,682,France,Male,50,6,12181884,2,0,1,12415137,0
15687903,501,France,Female,29,8,0,2,1,0,11266424,0
15777599,746,Germany,Male,34,6,141806,2,1,1,18349487,0
15754577,556,France,Female,51,8,6135414,1,1,0,19881065,1
15584113,823,Germany,Female,53,4,12495494,1,0,1,1312596,1
15669589,491,Germany,Female,68,1,9503912,1,0,1,11647114,1
15632793,638,France,Female,29,9,10341774,1,1,1,153364,0
15711130,734,France,Male,45,2,0,2,1,0,9959328,0
15615254,555,France,Male,40,10,4302877,1,1,0,17051421,0
15720583,745,Germany,Female,44,0,11963821,1,1,1,3426508,1
15780432,728,France,Male,37,3,12268951,2,0,0,10697753,1
15673223,626,France,Male,44,10,0,2,0,0,16428786,0
15807989,681,Germany,Male,37,8,7317934,2,1,1,2529253,0
15761168,478,France,Female,38,4,17191387,1,1,0,5182087,1
15651272,709,France,Male,38,5,0,2,1,1,8145229,0
15812832,562,Germany,Male,33,8,926592,2,1,0,135425,0
15680517,769,Germany,Female,34,7,13723917,1,1,1,7137992,1
15750569,684,Germany,Female,46,3,10295514,2,1,0,15413733,0
15690743,536,France,Female,61,8,6519029,1,1,1,6430849,1
15627741,631,Germany,Female,29,2,9686352,2,1,1,3161335,0
15712121,657,Spain,Male,34,5,15498398,1,1,0,2773801,0
15805429,699,Germany,Male,59,3,10681965,1,0,1,16357025,0
15814923,606,Spain,Male,38,7,12857852,1,1,1,19387851,0
15589230,612,France,Female,63,2,12647333,1,0,1,14754565,0
15775490,660,France,Female,38,5,11057078,2,1,0,19590659,0
15749727,829,Spain,Male,50,7,0,2,0,1,17845886,0
15619238,567,Spain,Male,29,8,0,2,1,0,15612572,0
15593468,850,France,Female,33,3,0,2,1,1,1115919,0
15718454,712,Spain,Female,44,2,0,2,0,0,4573894,0
15789498,562,France,Male,30,3,11109979,2,0,0,14065019,0
15744691,755,France,Female,29,3,0,3,1,0,473394,0
15708289,793,Spain,Male,25,3,10091357,1,0,0,1057972,0
15790412,471,Spain,Male,26,8,0,2,1,1,17965587,0
15741416,707,France,Male,42,2,1689359,1,1,1,7750256,0
15598894,784,Spain,Male,38,10,12226785,1,0,0,14575993,0
15663294,703,France,Male,32,1,12568579,1,1,1,5624672,0
15572728,704,Spain,Male,36,8,12739734,1,1,0,15133524,0
15706729,662,France,Male,38,0,10527156,1,0,1,17983345,0
15674433,636,Germany,Female,28,2,11526514,1,0,0,19162785,0
15641170,640,Spain,Male,36,4,0,1,0,0,17301646,0
15806284,739,Spain,Male,31,1,0,2,1,1,5846975,0
15690958,767,Germany,Male,23,2,13954282,1,0,1,2803828,0
15606386,753,Germany,Female,46,3,11151275,3,1,0,15957675,1
15682322,714,France,Male,37,9,14846693,2,0,1,15128096,0
15579915,707,France,Male,29,4,0,2,1,0,13995394,0
15681928,577,France,Female,35,4,10815549,1,1,0,10540779,0
15734005,633,France,Female,42,1,0,2,1,0,5686562,0
15650432,849,Germany,Male,41,10,8462213,1,1,1,19807216,0
15592578,614,Spain,Female,41,7,14699764,2,0,0,13779118,0
15671243,558,France,Female,47,9,0,2,1,0,10378728,0
15775709,832,France,Female,27,10,9859025,1,1,0,3091289,0
15702631,567,France,Female,26,2,0,2,1,1,7865155,0
15602282,587,Germany,Female,45,8,13498074,1,1,1,12330957,1
15717879,712,Spain,Female,79,5,10807856,1,1,1,17411893,0
15740878,655,Spain,Female,29,9,0,2,0,1,8573626,0
15794468,641,France,Female,42,6,0,2,0,0,12113877,0
15773277,676,France,Male,35,5,10683667,2,1,0,8419978,0
15572657,472,France,Male,29,8,10249027,1,0,1,18122456,0
15800295,644,Germany,Male,34,9,11274654,2,0,0,14123007,0
15672397,598,France,Male,38,0,12548789,1,0,0,15811171,0
15684921,792,Spain,Male,25,8,14286221,1,1,1,13063901,0
15720676,700,France,Female,37,7,0,2,1,0,1704082,0
15731829,616,France,Male,34,10,0,2,1,0,2566227,0
15732672,743,Spain,Male,35,6,7938833,1,1,1,19336069,0
15692406,427,France,Male,37,5,0,2,1,1,1214851,0
15764405,731,France,Male,29,10,0,2,1,1,16245265,0
